angDist,_RAJ2000,_DEJ2000,recno,RAJ2000,DEJ2000,Names,PGCName,FILEN,z,OV,Fam,IV,ST,T,F,CVRHS,SimbadName,NED,SDSS,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag
0.049123,167.493125,37.1360278,1155,11 09 58.35,+37 08 09.7,CGCG 185-014,33872.0,114576,0.026,(R1R2P),SAB,(rs),Sab,2,0.5,(R1R2P)SAB(rs)ab,MCG+06-25-015,NED,J110958.34+370809.6,167.493113,37.136018,0.044,0.043,102,,3,,0000001010021010,2004.0834,2,0.02605,17.013,0.015,14.951,0.002,14.156,0.002,13.783,0.002,13.504,0.003
0.13449,167.5092917,21.9821667,1156,11 10 02.23,+21 58 55.8,2MASX J11100223+2158553,1661194.0,168553,0.032,(R),SA,(l),S0/a,0,0.0,(R)SA(l)0/a,2MASX J11100223+2158553,NED,J111002.22+215855.7,167.509252,21.98216,0.071,0.064,5,,3,,00000012D4021048,2005.1944,2,0.03164,17.095,0.013,15.127,0.003,14.353,0.003,13.967,0.003,13.727,0.005
0.096013,167.57675,28.2869722,1158,11 10 18.42,+28 17 13.1,2MASX J11101851+2817131,83457.0,151927,0.033,(RPL),SA,(rs),Sa,1,0.0,(RPL)SA(rs)a:,2MASX J11101851+2817131,NED,J111018.42+281713.0,167.576756,28.286946,0.066,0.049,8,,3,,0000001010021010,2004.9567,2,0.03342,17.311,0.018,15.662,0.003,14.861,0.002,14.433,0.002,14.145,0.004
0.033329,167.585625,-0.1223056,1159,11 10 20.55,-00 07 20.3,2MASX J11102056-0007202,156326.0,243242,0.048,,SA,(r),Sa,1,0.0,SA(r)a,2MASX J11102056-0007202,NED,J111020.54-000720.2,167.585616,-0.122303,0.043,0.043,0,,3,,0000901010021010,1999.2205,3,0.04827,17.268,0.017,15.411,0.003,14.578,0.002,14.153,0.002,13.86,0.005
0.013686,167.5889583,23.4149444,1160,11 10 21.35,+23 24 53.8,KUG 1107+236,,161387,0.021,(RP),SAB,(s),Sc,5,0.5,(RP)SAB(s)c,2MASX J11102130+2324533,NED,J111021.35+232453.8,167.588962,23.414946,0.062,0.055,7,,3,,0004001010021010,2005.0962,3,0.02054,16.886,0.047,15.723,0.004,15.244,0.003,15.024,0.003,14.811,0.008
0.113415,167.6107083,28.6876111,1161,11 10 26.57,+28 41 15.4,2MASX J11102642+2841157,83461.0,152403,0.032,,SA,(r),S0/a,0,0.0,SA(r)0/a,2MASX J11102642+2841157,NED,J111026.57+284115.2,167.610714,28.68758,0.059,0.057,8,,3,,0000101010021010,2004.9567,2,0.03175,17.66,0.019,15.837,0.003,15.049,0.003,14.649,0.003,14.338,0.005
0.109225,167.7083333,57.63625,1164,11 10 50.00,+57 38 10.5,VII Zw 377,33938.0,33729,0.033,,SA,(r),S0/a,0,0.0,SA(r)0/a pec,MCG+10-16-072,NED,J111050.00+573810.4,167.708359,57.636223,0.054,0.041,105,,3,,0004900010021010,2001.2874,3,0.0326,16.857,0.011,15.136,0.003,14.362,0.002,13.974,0.002,13.702,0.003
0.112747,167.863125,56.5060833,1169,11 11 27.15,+56 30 21.9,2MASX J11112712+5630218,213794.0,44063,0.033,(R1),SAB,(r),S0/a,0,0.5,(R1)SAB(r)0/a,2MASX J11112712+5630218,NED,J111127.14+563021.8,167.863089,56.506059,0.047,0.047,0,,3,,0000000010020010,2001.8877,3,0.03258,17.523,0.026,15.786,0.003,14.993,0.003,14.603,0.003,14.308,0.006
0.044448,167.9077917,12.1219722,1170,11 11 37.87,+12 07 19.1,IC 2628,34038.0,209826,0.042,(R1R2P),SAB,(l),Sa,1,0.5,(R1R2P)SAB(l)a,IC 2628,NED,J111137.87+120719.1,167.907804,12.121975,0.053,0.05,95,,3,,0000001010021010,2003.2229,2,0.04219,17.445,0.023,15.498,0.003,14.677,0.002,14.272,0.002,13.966,0.005
0.043638,168.0107917,-0.1748333,1177,11 12 02.59,-00 10 29.4,2MASX J11120257-0010297,3092493.0,243244,0.025,,SA,(r),S0+,-1,0.0,SA(r)0^+^,2MASX J11120257-0010297,NED,J111202.58-001029.3,168.010782,-0.174826,0.043,0.041,90,,3,,0000001090021010,1999.2205,3,0.0249,17.238,0.012,15.378,0.002,14.536,0.002,14.111,0.002,13.766,0.004
0.064202,168.04525,41.0376111,1178,11 12 10.86,+41 02 15.4,MCG +07-23-032,34077.0,224506,0.064,(RP),SAB_a,(rs),Sbc,4,0.5,(RP)SAB_a(rs)bc,MCG+07-23-032,NED,J111210.85+410215.4,168.045237,41.037626,0.038,0.033,101,,3,,0000001090021210,2003.3132,3,0.06419,17.48,0.016,15.726,0.003,14.978,0.002,14.607,0.002,14.41,0.004
0.009013,168.0518333,27.4778333,1180,11 12 12.44,+27 28 40.2,2MASX J11121242+2728397,1809358.0,155406,0.034,(R),SAB,(l),S0+,-1,0.5,(R)SAB(l)0^+^,2MASX J11121242+2728397,NED,J111212.44+272840.2,168.051836,27.477834,0.06,0.054,8,,3,,0000001010021230,2004.9731,3,0.03369,17.696,0.02,15.799,0.003,14.956,0.002,14.534,0.003,14.22,0.004
0.044528,168.0539583,1.3946667,1181,11 12 12.95,+01 23 40.8,2MASX J11121297+0123407,182506.0,22923,0.044,(RP),SA,(l),S0/a,0,0.0,(RP)SA(l)0/a,2dFGRS TGN438Z016,NED,J111212.95+012340.7,168.05397,1.394663,0.04,0.038,90,,3,,0000000014021348,2000.9788,3,0.0439,17.92,0.025,15.988,0.004,15.084,0.003,14.657,0.004,14.317,0.006
0.097884,168.0722917,56.5822222,1182,11 12 17.35,+56 34 56.0,2MASX J11121731+5634560,2541321.0,49054,0.045,(R1P),S_AB_a,(rl),Sa,1,0.25,(R1P)S_AB_a(rl)a,2MASX J11121731+5634560,NED,J111217.34+563455.9,168.072252,56.582206,0.062,0.053,13,,3,,0000000010021010,2001.967,2,0.04485,17.717,0.025,15.709,0.003,14.905,0.003,14.498,0.003,14.21,0.005
0.12896,168.082375,28.5708333,1185,11 12 19.77,+28 34 15.0,LCSB S1524O,,150140,0.033,(L),SB,(_rs),S0/a,0,1.0,(L)SB(_rs)0/a,2MASX J11121978+2834147,NED,J111219.76+283414.9,168.082336,28.570823,0.056,0.054,98,,3,,0000001090020010,2004.9513,3,0.03346,17.032,0.021,15.688,0.003,14.993,0.003,14.616,0.003,14.367,0.009
0.024045,168.2196667,27.4438333,1192,11 12 52.72,+27 26 37.8,UGC 06247,34125.0,155409,0.023,(RP),SA,(rs),Sb,3,0.0,(RP)SA(rs)b,UGC 6247,NED,J111252.71+272637.7,168.219664,27.443827,0.06,0.054,8,,3,,00002010100A1014,2004.9731,3,0.02275,16.576,0.013,14.794,0.002,13.995,0.002,13.605,0.002,13.307,0.003
0.091962,168.3615833,30.6075556,1196,11 13 26.78,+30 36 27.2,CGCG 156-027,34169.0,131471,0.034,(R1P),SB,"(rs,bl)",Sa,1,1.0,"(R1P)SB(rs,bl)a",MCG+05-27-027a,NED,J111326.77+303627.1,168.361554,30.607552,0.059,0.046,9,,3,,0004001010021010,2004.362,2,0.0342,16.293,0.012,14.765,0.002,14.001,0.002,13.588,0.002,13.271,0.003
0.08776,168.4662917,10.5633889,1200,11 13 51.91,+10 33 48.2,IC 2638,34205.0,63400,0.041,(R1P),SA_B_a,(s),Sa,1,0.75,(R1P)SA_B_a(s)a,IC 2638,NED,J111351.90+103348.2,168.466267,10.563392,0.058,0.042,3,,3,,0000000810021010,2002.1937,3,0.04086,16.684,0.015,14.82,0.002,13.983,0.002,13.565,0.002,13.279,0.003
0.028279,168.5667917,28.1630833,1201,11 14 16.03,+28 09 47.1,CGCG 156-030,34236.0,149710,0.031,(R1R2P),S_AB,(irpl),Sab,2,0.25,(R1R2P)S_AB(irpl)ab,MCG+05-27-028,NED,J111416.03+280947.0,168.566795,28.163076,0.063,0.049,8,,3,,0000001010021210,2004.9513,3,0.03083,17.225,0.016,15.352,0.003,14.524,0.002,14.112,0.002,13.809,0.004
0.146067,168.7350833,16.8241389,1205,11 14 56.42,+16 49 26.9,CGCG 096-012 NED01,,183785,,,SA,(irpl),Sb,3,0.0,SA(irpl)b: pec,MCG+03-29-012a,NED,J111456.43+164926.8,168.735125,16.824132,0.067,0.06,5,,3,,0000001010021010,2005.4269,3,,17.369,0.021,15.628,0.003,14.831,0.003,14.443,0.003,14.151,0.005
0.178671,168.785625,27.7755833,1208,11 15 08.55,+27 46 32.1,KUG 1112+280,34301.0,157553,0.028,(R1P),SAB,(_rs),Sab,2,0.5,(R1P)SAB(_rs)ab,2MASX J11150847+2746319,NED,J111508.53+274632.0,168.78557,27.775574,0.065,0.047,8,,3,,0000901010021010,2005.0472,3,0.0282,16.917,0.017,15.475,0.003,14.77,0.003,14.364,0.003,14.066,0.006
0.078062,168.8257917,27.4013889,1210,11 15 18.19,+27 24 05.0,CGCG 156-037,34312.0,157366,0.027,"(RP,L,R1P)",SA_B,(_rs),Sa,1,0.75,"(RP,L,R1P)SA_B(_rs)a",2MASX J11151821+2724048,NED,J111518.18+272404.9,168.825769,27.401381,0.066,0.05,7,,3,,0000001810021010,2005.0472,3,0.02727,16.575,0.011,14.956,0.002,14.211,0.002,13.797,0.002,13.507,0.004
0.058094,168.8280417,38.5076389,1211,11 15 18.73,+38 30 27.5,CGCG 213-037,34317.0,226739,0.034,(RP),SA,(rl),Sab,2,0.0,(RP)SA(rl)ab,MCG+07-23-037,NED,J111518.73+383027.4,168.828045,38.507623,0.05,0.041,100,,3,,0000001010021010,2003.3161,2,0.03411,16.795,0.016,14.994,0.002,14.192,0.002,13.807,0.002,13.522,0.004
0.059249,168.841375,35.5020278,1213,11 15 21.93,+35 30 07.3,UGC 06279,34320.0,117416,0.021,(R),SAB_x,(_rs),S0/a,0,0.5,(R)SAB_x(_rs)0/a,UGC 6279,NED,J111521.92+353007.2,168.841364,35.502014,0.043,0.038,9,,3,,0000001090021010,2004.2064,2,0.02125,16.153,0.009,14.233,0.002,13.393,0.002,12.981,0.002,12.68,0.002
0.076942,168.8415417,55.9739167,1214,11 15 21.97,+55 58 26.1,CGCG 267-055,34316.0,48754,0.032,(R),SA,(irpl),S0/a,0,0.0,(R)SA(irpl)0/a,MCG+09-19-017,NED,J111521.97+555826.0,168.841579,55.973912,0.051,0.05,13,,3,,0000000010021010,2001.967,2,0.03263,16.864,0.016,15.025,0.002,14.099,0.002,13.675,0.002,13.315,0.003
0.032776,168.9640833,25.9611667,1216,11 15 51.38,+25 57 40.2,CGCG 126-015,34354.0,156289,0.047,(R),SA,,S0+,-1,0.0,(R)SA0^+^,2MASX J11155137+2557397,NED,J111551.38+255740.1,168.964093,25.961164,0.072,0.047,7,,3,,0000001010021010,2005.0472,3,0.04672,16.772,0.017,14.835,0.002,13.99,0.002,13.585,0.002,13.272,0.004
0.161064,169.0582917,55.7043333,1218,11 16 13.99,+55 42 15.6,NGC 3594,34374.0,43818,0.021,"(RL,R)",SA_B,(r),S0/a,0,0.75,"(RL,R)SA_B(r)0/a",NGC 3594,NED,J111613.98+554215.4,169.058261,55.704292,0.042,0.041,11,,3,,0000000010021010,2001.8877,2,0.03314,16.07,0.015,14.117,0.002,13.261,0.002,12.847,0.002,12.534,0.003
0.027777,169.2549583,57.1256111,1224,11 17 01.19,+57 07 32.2,MCG +10-16-102,34425.0,44205,0.051,"(R1P,R1R2P)",SB,(r),Sb,3,1.0,"(R1P,R1R2P)SB(r)b pec",MCG+10-16-102,NED,J111701.19+570732.1,169.254967,57.125605,0.046,0.044,102,,3,,0000000010021010,2001.8877,2,0.05139,17.274,0.022,15.505,0.003,14.749,0.003,14.343,0.003,14.062,0.005
0.012336,169.2643333,36.1413056,1225,11 17 03.44,+36 08 28.7,UGC 06298,34440.0,114084,0.025,(RP:),SA,(r),Sa,1,0.0,(RP:)SA(r)a,UGC 6298,NED,J111703.44+360828.6,169.264337,36.141304,0.045,0.044,102,,3,,0000101010021010,2004.0834,2,0.02534,16.44,0.009,14.608,0.002,13.788,0.002,13.415,0.002,13.122,0.003
0.042716,169.4525417,25.5727778,1228,11 17 48.61,+25 34 22.0,2MASX J11174859+2534222,1741471.0,153838,0.026,(RL),SA,(l),S0o,-2,0.0,(RL)SA(l)0^o,2MASX J11174859+2534222,NED,J111748.61+253421.9,169.452541,25.572766,0.069,0.058,8,,3,,0000001090021010,2004.9731,3,0.02645,17.152,0.013,15.243,0.003,14.386,0.002,14.001,0.002,13.719,0.003
0.116319,169.4609167,26.6258056,1229,11 17 50.62,+26 37 32.9,NGC 3609,34511.0,156659,0.027,,SA,"(_rs,r)",Sa,1,0.0,"SA(_rs,r)a",NGC 3609,NED,J111750.61+263732.8,169.460885,26.62579,0.058,0.043,6,,3,,00000008100A1110,2005.0472,3,0.02705,15.867,0.011,13.857,0.002,13.002,0.002,12.548,0.002,12.245,0.003
0.133851,169.4912083,22.503,1230,11 17 57.89,+22 30 10.8,LSBC F570-01,,164904,0.026,(RL),SB_a0^,,S0+,-1,1.0,(RL)SB_a0^+^,MCG+04-27-011a,NED,J111757.88+223010.7,169.491183,22.502971,0.066,0.064,0,,3,,0000001010021010,2005.1891,3,0.02598,16.711,0.01,14.841,0.002,14.011,0.002,13.613,0.002,13.342,0.003
0.065716,169.5741667,28.2260556,1235,11 18 17.80,+28 13 33.8,CGCG 156-057,34551.0,151499,0.032,(R1P),SB,"(_rs,r,bl)",Sa,1,1.0,"(R1P)SB(_rs,r,bl)a",MCG+05-27-052,NED,J111817.79+281333.7,169.574158,28.226039,0.056,0.046,8,,3,,0000101010021010,2004.9567,2,0.03178,16.562,0.011,14.875,0.002,14.061,0.002,13.659,0.002,13.338,0.003
0.052575,169.81925,20.8135556,1238,11 19 16.62,+20 48 48.8,UGC 06332,34630.0,162364,0.021,"(L,R1P)",SA,(r),Sab,2,0.0,"(L,R1P)SA(r)ab",UGC 6332,NED,J111916.61+204848.7,169.819236,20.813549,0.072,0.064,7,,3,,0000001090021010,2005.1891,2,0.02077,15.908,0.007,13.992,0.002,13.136,0.002,12.736,0.002,12.449,0.002
0.100432,169.8767917,28.6519722,1241,11 19 30.43,+28 39 07.1,UGC 06334,34656.0,151964,0.021,(R),SA,,S0+,-1,0.0,(R)Sab or SA0^+^ + PR,UGC 6334,NED,J111930.42+283907.0,169.87676,28.65197,0.061,0.056,7,,3,,00002018900A1014,2004.9567,2,,15.736,0.009,13.966,0.002,13.162,0.002,12.722,0.002,12.441,0.002
0.019583,169.9223333,36.11375,1243,11 19 41.36,+36 06 49.5,2MASX J11194138+3606497,213812.0,114097,0.039,(R1R2P),SAB,(irpl),Sa,1,0.5,(R1R2P)SAB(irpl)a,2MASX J11194138+3606497,NED,J111941.35+360649.5,169.922327,36.113752,0.048,0.045,9,,3,,0000001010020030,2004.0834,2,0.03954,17.358,0.013,15.8,0.003,15.029,0.002,14.618,0.003,14.31,0.004
0.067262,170.0694583,31.7282778,1252,11 20 16.67,+31 43 41.8,2MASX J11201667+3143418,1961335.0,132150,0.044,(R1),S_AB,(r),S0/a,0,0.25,(R1)S_AB(r)0/a,2MASX J11201667+3143418,NED,J112016.66+314341.7,170.069439,31.728269,0.056,0.051,9,,3,,0000001010021010,2004.362,2,0.04393,17.491,0.024,15.676,0.003,14.842,0.003,14.431,0.003,14.129,0.005
0.0558,170.2000417,34.4134444,1256,11 20 48.01,+34 24 48.4,2MASX J11204805+3424487,94173.0,122029,0.035,(R1P),S_AB_a,(rl),Sa,1,0.25,(R1P)S_AB_a(rl)a,2MASX J11204805+3424487,NED,J112048.01+342448.3,170.200053,34.413432,0.05,0.047,9,,3,,0000101010021010,2004.2826,3,0.03535,17.6,0.024,15.824,0.003,15.034,0.003,14.668,0.003,14.388,0.006
0.018654,170.216875,31.4601389,1257,11 20 52.05,+31 27 36.5,2MASX J11205203+3127368,1948222.0,133939,0.024,(R1P),S_AB,(_rs),Sa,1,0.25,(R1P)S_AB(_rs)a,2MASX J11205203+3127368,NED,J112052.04+312736.4,170.216871,31.460135,0.051,0.049,7,,3,,0000001810020010,2004.3674,3,0.02393,17.609,0.019,15.913,0.003,15.139,0.003,14.731,0.003,14.399,0.005
0.168625,170.3550417,46.28925,1262,11 21 25.21,+46 17 21.3,CGCG 242-023,34800.0,207929,0.024,(R),SA,(rl),S0+,-1,0.0,(R)SA(rl)0^+^,MCG+08-21-023,NED,J112125.19+461721.1,170.354995,46.289216,0.067,0.066,17,,3,,0000901010021010,2003.1768,2,0.02449,17.236,0.013,15.442,0.003,14.632,0.002,14.238,0.002,13.932,0.004
0.041601,170.4382917,38.4525,1264,11 21 45.19,+38 27 09.0,MCG +07-23-041,34835.0,115198,0.034,(RPL),SA,(_rs),Sab,2,0.0,(RPL)SA(_rs)ab,MCG+07-23-041,NED,J112145.18+382709.0,170.438277,38.452501,0.041,0.037,101,,3,,0000001010021010,2004.1298,2,0.03412,17.132,0.024,15.412,0.003,14.628,0.003,14.233,0.003,13.916,0.005
0.010904,170.4932917,24.7867222,1266,11 21 58.39,+24 47 12.2,KUG 1119+250,,170809,0.024,(R1L),SAB,"(r,bl)",S0+,-1,0.5,"(R1L)SAB(r,bl)0^+^",2MASX J11215841+2447121,NED,J112158.38+244712.2,170.493289,24.786724,0.068,0.056,6,,3,,0000001010021010,2005.2516,3,0.02448,17.099,0.014,15.565,0.003,14.811,0.002,14.404,0.002,14.11,0.004
0.464318,170.678125,29.8802778,1270,11 22 42.75,+29 52 49.0,2MASX J11224270+2952488,1881648.0,153325,0.023,,SA_B,"(rl,bl)",S0+,-1,0.75,"SA_B(rl,bl)0^+^",2MASX J11224270+2952488,NED,J112242.73+295249.4,170.678081,29.880401,0.056,0.056,0,,3,,0001001010021000,2004.9567,2,0.023,17.552,0.02,15.796,0.003,15.062,0.003,14.707,0.003,14.409,0.004
0.028212,170.97975,3.0987222,1277,11 23 55.14,+03 05 55.4,CGCG 039-164,35001.0,23787,0.045,(RL),SAB,(l),S0+,-1,0.5,(RL)SAB(l)0^+^,2MASX J11235510+0305548,NED,J112355.14+030555.4,170.979749,3.09873,0.055,0.054,90,,3,,0000000010000010,2000.9788,3,0.04457,17.692,0.018,15.775,0.003,14.928,0.002,14.509,0.003,14.177,0.004
0.089667,171.0359583,-1.15775,1278,11 24 08.63,-01 09 27.9,CGCG 011-088,35016.0,189669,0.029,(R2P),S_AB,(r:),Sa,1,0.25,(R2P)S_AB(r:)a,MCG+00-29-027,NED,J112408.63-010927.9,171.035982,-1.157758,0.1,0.076,0,,3,,0000901010021010,1995.5409,3,0.02931,16.525,0.011,15.113,0.003,14.47,0.002,14.099,0.002,13.791,0.004
0.098617,171.048125,34.0469444,1279,11 24 11.55,+34 02 49.0,CGCG 185-056,35024.0,121992,0.044,(R1P),SB,"(p,r,bl)",Sab,2,1.0,"(R1P)SB(p,r,bl)ab",MCG+06-25-062,NED,J112411.54+340249.0,171.048117,34.046971,0.051,0.046,98,,3,,0000001010020010,2004.2826,3,0.04345,16.982,0.02,15.085,0.003,14.248,0.002,13.844,0.002,13.537,0.004
0.045059,171.104375,57.3008889,1280,11 24 25.05,+57 18 03.2,MCG +10-16-131,35032.0,86863,0.055,(R2P),SAB_a,(l),Sab,2,0.5,(R2P)SAB_a(l)ab,MCG+10-16-131,NED,J112425.05+571803.1,171.104382,57.300877,0.05,0.039,102,,3,,0000001010021010,2003.1879,2,0.05468,17.835,0.026,15.91,0.003,15.051,0.003,14.623,0.003,14.32,0.004
0.037063,171.179125,24.0008611,1281,11 24 42.99,+24 00 03.1,CGCG 126-047,35057.0,170194,0.023,(RL),S_AB,(irpl),S0+,-1,0.25,(RL)S_AB(irpl)0^+^,2MASX J11244296+2400027,NED,J112442.99+240003.0,171.179136,24.000859,0.068,0.064,5,,3,,0000001090021010,2005.2516,3,0.02308,17.116,0.013,15.422,0.003,14.649,0.002,14.296,0.002,14.008,0.004
0.077489,171.3488333,36.1353611,1287,11 25 23.72,+36 08 07.3,2MASX J11252367+3608078,2075522.0,117652,0.043,,SA,(r),Sab,2,0.0,SA(r)ab:,2MASX J11252367+3608078,NED,J112523.71+360807.3,171.348808,36.135368,0.046,0.045,90,,3,,0000001010021010,2004.2064,2,0.04285,17.286,0.022,15.877,0.003,15.236,0.003,14.875,0.003,14.649,0.006
0.096697,171.3909167,34.2252222,1289,11 25 33.82,+34 13 30.8,2MASX J11253383+3413309,2045826.0,121993,0.029,(RPL),SA,(irpl),S0/a,0,0.0,(RPL)SA(irpl)0/a,2MASX J11253383+3413309,NED,J112533.81+341330.7,171.390894,34.225203,0.05,0.046,97,,3,,0000001010021010,2004.2826,3,0.02921,17.352,0.016,15.568,0.003,14.791,0.002,14.415,0.002,14.111,0.004
0.101348,171.4429583,19.8743611,1290,11 25 46.31,+19 52 27.7,2MASX J11254630+1952273,1608491.0,236898,0.044,(R1P),SAB_a,(rs),Sa,1,0.5,(R1P)SAB_a(rs)a,2MASX J11254630+1952273,NED,J112546.30+195227.7,171.442929,19.874367,0.063,0.061,99,,3,,0000001010021010,2005.252,3,0.04409,17.193,0.021,15.625,0.003,14.912,0.003,14.509,0.003,14.165,0.005
0.05354,171.4700417,18.5989722,1291,11 25 52.81,+18 35 56.3,CGCG 096-043,35147.0,236250,0.02,(R),SB,"(rl,bl)",S0o,-2,1.0,"(R)SB(rl,bl)0^o",MCG+03-29-046,NED,J112552.80+183556.2,171.470037,18.598958,0.079,0.065,4,,3,,0000001010021010,2005.252,3,0.02055,16.539,0.01,14.703,0.002,13.911,0.002,13.518,0.002,13.24,0.003
0.039548,171.5458333,44.1527778,1294,11 26 11.00,+44 09 10.0,CGCG 214-006,35173.0,211953,0.034,(R1P),SB,"(_rs,bl)",Sab,2,1.0,"(R1P)SB(_rs,bl)ab",MCG+07-24-005,NED,J112610.99+440909.9,171.545831,44.152767,0.042,0.038,8,,3,,0000001890021010,2003.2256,3,0.03436,16.957,0.018,15.233,0.003,14.392,0.002,13.958,0.002,13.633,0.004
0.098424,171.5780833,21.0962222,1296,11 26 18.74,+21 05 46.4,MCG +04-27-036,35183.0,162374,0.043,(R1P),SB,"(r,bl)",Sa,1,1.0,"(R1P)SB(r,bl)a",MCG+04-27-036,NED,J112618.73+210546.4,171.578055,21.096229,0.073,0.066,6,,3,,0000001010021010,2005.1891,3,0.04285,16.947,0.015,14.991,0.003,14.15,0.002,13.754,0.002,13.427,0.003
0.063297,171.708625,24.0813611,1300,11 26 50.07,+24 04 52.9,2MASX J11265004+2404523,1699351.0,170198,0.026,(RP),SA,,Sb,3,0.0,(RP)SAb,2MASX J11265004+2404523,NED,J112650.06+240452.8,171.708611,24.081349,0.068,0.068,0,,3,,0000001010021010,2005.2516,3,0.02568,17.652,0.016,15.942,0.003,15.179,0.003,14.809,0.003,14.513,0.004
0.138465,171.822625,3.7559444,1303,11 27 17.43,+03 45 21.4,CGCG 039-184,35234.0,197254,0.035,(R1L),SAB,(r),S0+,-1,0.5,(R1L)SAB(r)0^+^,2MASX J11271739+0345210,NED,J112717.42+034521.3,171.822596,3.755919,0.062,0.061,90,,3,,0000000010021010,2001.2899,2,,17.006,0.018,15.205,0.003,14.366,0.002,13.949,0.002,13.658,0.004
0.068714,171.9428333,26.9595833,1307,11 27 46.28,+26 57 34.5,CGCG 156-077,35270.0,154739,0.033,,SAB,(rs),Sa,1,0.5,SAB(rs)a,2MASX J11274629+2657341,NED,J112746.27+265734.5,171.942812,26.959585,0.063,0.057,6,,3,,0000001010000010,2004.9731,2,0.03336,17.204,0.015,15.477,0.003,14.694,0.002,14.315,0.002,14.029,0.004
0.072127,172.1044583,51.0283611,1310,11 28 25.07,+51 01 42.1,MCG +09-19-083,35312.0,203551,0.034,(R1P),SAB_a,(s),Sb,3,0.5,(R1P)SAB_a(s)b,MCG+09-19-083,NED,J112825.07+510142.0,172.104489,51.028356,0.043,0.043,135,,3,,0000001090021010,2001.9696,2,0.0336,16.923,0.015,15.442,0.003,14.731,0.002,14.353,0.002,14.054,0.004
0.046253,172.1209167,35.2221944,1312,11 28 29.02,+35 13 19.9,2MASX J11282905+3513197,2061225.0,128843,0.035,(R),SB_a,(irpl),S0/a,0,1.0,(R)SB_a(irpl)0/a,2MASX J11282905+3513197,NED,J112829.01+351319.9,172.120904,35.222202,0.04,0.039,101,,3,,0000001010020010,2004.291,3,0.03459,17.324,0.018,15.417,0.003,14.589,0.002,14.191,0.002,13.9,0.004
0.04722,172.1431667,21.0107222,1313,11 28 34.36,+21 00 38.6,CGCG 126-058,35316.0,162376,0.021,(R1R2P),SA,(r),Sa,1,0.0,(R1R2P)SA(r)a,MCG+04-27-039,NED,J112834.36+210038.5,172.143174,21.010711,0.073,0.064,4,,3,,0000001010021010,2005.1891,2,0.0208,16.256,0.008,14.503,0.002,13.716,0.002,13.348,0.002,13.072,0.003
0.053913,172.2233333,48.5302222,1317,11 28 53.60,+48 31 48.8,MCG +08-21-039,35346.0,238134,0.032,(RP:),SB,"(_rs,bl)",Sab,2,1.0,"(RP:)SB(_rs,bl)ab pec",MCG+08-21-039,NED,J112853.59+483148.8,172.223315,48.530231,0.07,0.054,10,,3,,0000001090021010,2002.2187,2,0.03223,16.979,0.025,15.329,0.003,14.58,0.003,14.226,0.002,13.905,0.005
0.119547,172.2377917,27.7965833,1318,11 28 57.07,+27 47 47.7,2MASX J11285707+2747476,1818213.0,155438,0.068,"(R,R2P)",SAB,(r),Sb,3,0.5,"(R,R2P)SAB(r)b or RG?",2MASX J11285707+2747476,NED,J112857.06+274747.6,172.237764,27.796561,0.059,0.053,5,,3,,0000901010021010,2004.9731,3,,17.172,0.016,15.958,0.003,15.421,0.003,15.055,0.003,14.833,0.007
0.092913,172.2494583,20.7391389,1319,11 28 59.87,+20 44 20.9,NGC 3697C,,237380,0.021,(R),SA,(r),S0+,-1,0.0,(R)SA(r)0^+^,MCG+04-27-044,NED,J112859.86+204420.9,172.249431,20.739142,0.063,0.053,5,,3,,0000001010021010,2005.252,3,0.02111,16.481,0.01,14.586,0.002,13.742,0.002,13.338,0.002,13.04,0.002
0.051439,172.2770417,8.9885833,1320,11 29 06.49,+08 59 18.9,IC 0699,35365.0,61532,0.021,(RP),S_AB,(s),Sab,2,0.25,(RP)S_AB(s)ab sp,IC 699,NED,J112906.48+085918.9,172.277035,8.988596,0.047,0.039,2,,3,,0000000010021030,2002.1937,3,0.02067,16.305,0.01,14.355,0.002,13.474,0.002,13.019,0.002,12.683,0.002
0.062711,172.2973333,19.3963333,1322,11 29 11.36,+19 23 46.8,2MASX J11291137+1923465,1590804.0,236675,0.042,(R_L),S_AB,(irpl),S0o,-2,0.25,(R_L)S_AB(irpl)0^o,2MASX J11291137+1923465,NED,J112911.35+192346.7,172.297316,19.396327,0.075,0.06,5,,3,,0000001010021010,2005.252,3,0.04261,17.592,0.019,15.705,0.003,14.848,0.002,14.457,0.002,14.147,0.004
0.056859,172.435,5.8048889,1324,11 29 44.40,+05 48 17.6,CGCG 039-195,35420.0,198760,0.04,(R1),S_AB,(_rs),Sa,1,0.25,(R1)S_AB(_rs)a,2MASX J11294439+0548177,NED,J112944.39+054817.5,172.434991,5.804876,0.055,0.046,92,,3,,0000000010021030,2001.2899,2,0.03973,17.592,0.026,15.987,0.004,15.237,0.003,14.851,0.003,14.557,0.007
0.050854,172.462875,18.7179444,1325,11 29 51.09,+18 43 04.6,2MASX J11295109+1843047,1568059.0,236257,0.042,(RP),SB,(rs),Sbc,4,1.0,(RP)SB(rs)bc pec,2MASX J11295109+1843047,NED,J112951.09+184304.6,172.46289,18.717944,0.077,0.065,3,,3,,0000201010021010,2005.252,3,0.04171,16.71,0.018,15.475,0.004,14.836,0.003,14.452,0.003,14.156,0.006
