RAh,RAM,RAs,DE-,DEd,DEm,DEs,Names,PGCName,FILEN,z,OV,Fam,IV,ST,T,F,CVRHS,RA,coord,RAdeg,DECdeg,SDSS,RAdeg_x,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,angDist
15,42,34.3,+,2,0,51.7,UGC 09980,55841,37546,0.012,(RL),SAB_a,(_rs),S0+,-1,0.5,(RL)SAB_a(_rs)0^+^,15 42 34.3 +2 0 51.7,15 42 34.3 +2 0 51.7,235.64291666666665,2.014361111111111,J154234.30+020051.6,235.642931,2.014358,0.045,0.041,177.0,,3,,0000201010021010,2001.3917,3,0.01185,16.278,0.01,14.361,0.002,13.541,0.002,13.098,0.002,12.784,0.002,0.052683
15,42,39.55,+,10,43,51.3,2MASX J15423956+1043509,1383672,77713,0.089,(R2P),SAB_a,(s),Sa,1,0.5,(R2P)SAB_a(s)a:,15 42 39.55 +10 43 51.3,15 42 39.55 +10 43 51.3,235.66479166666662,10.730916666666667,J154239.55+104351.3,235.664808,10.730927,0.052,0.051,76.0,,3,,0000001010020110,2005.3616,3,0.08932,19.41,0.081,17.448,0.006,16.559,0.005,16.125,0.005,15.814,0.013,0.068798
15,42,55.06,+,11,41,31.3,2MASX J15425501+1141309,3851976,78164,0.095,(R2P),SAB,(s),Sa,1,0.5,(R2P)SAB(s)a,15 42 55.06 +11 41 31.3,15 42 55.06 +11 41 31.3,235.72941666666662,11.692027777777778,J154255.05+114131.3,235.729398,11.692038,0.072,0.063,168.0,,3,,0000001010021110,2005.3616,3,0.09543,19.176,0.06,17.195,0.005,16.248,0.004,15.786,0.004,15.411,0.01,0.075463
15,42,57.66,+,3,29,30.4,2MASX J15425762+0329300,1253292,31619,0.112,(RPL),S_AB,(l),S0/a,0,0.25,(RPL)S_AB(l)0/a,15 42 57.66 +3 29 30.4,15 42 57.66 +3 29 30.4,235.74024999999997,3.4917777777777776,J154257.66+032930.4,235.740251,3.491779,0.041,0.035,176.0,,3,,0000000010020110,2001.2141,2,0.1117,19.675,0.089,17.897,0.009,16.935,0.006,16.491,0.006,16.119,0.015,0.005748
15,43,0.82,+,6,29,43.8,2MASX J15430081+0629441,1301816,91742,0.070,(R2P),SA_B_a,(s),Sab,2,0.75,(R2P)SA_B_a(s)ab: pec,15 43 0.82 +6 29 43.8,15 43 0.82 +6 29 43.8,235.75341666666662,6.4955,J154300.81+062943.8,235.753408,6.495506,0.052,0.051,90.0,,3,,0000000010021110,2003.3218,3,0.07012,19.021,0.052,17.22,0.005,16.364,0.004,15.947,0.004,15.556,0.01,0.038014
15,43,27.94,+,36,22,14.8,2MASX J15432792+3622151,94804,96915,0.064,(L),SA,(rl),S0+,-1,0.0,(L)SA(rl)0^+^,15 43 27.94 +36 22 14.8,15 43 27.94 +36 22 14.8,235.86641666666665,36.370777777777775,J154327.93+362214.7,235.866406,36.37077,0.063,0.053,51.0,,3,,0000000090020010,2003.4067,2,0.06391,18.375,0.037,16.427,0.004,15.512,0.003,15.074,0.003,14.743,0.005,0.041845
15,43,50.84,+,38,8,50.1,2MASX J15435089+3808501,3567188,31979,0.095,(R2P),SAB_a,(l),Sa,1,0.5,(R2P)SAB_a(l)a:,15 43 50.84 +38 8 50.1,15 43 50.84 +38 8 50.1,235.9618333333333,38.14725,J154350.84+380850.2,235.961858,38.147289,0.07,0.053,52.0,,3,,0000001014000048,2003.3244,3,0.09479,19.202,0.046,17.607,0.009,16.842,0.007,16.475,0.008,16.206,0.013,0.156973
15,43,52.32,+,35,9,30.9,2MASX J15435233+3509312,2060318,33895,0.071,,SAB,(rs),Sa,1,0.5,SAB(rs)a:,15 43 52.32 +35 9 30.9,15 43 52.32 +35 9 30.9,235.96799999999996,35.15858333333333,J154352.31+350930.9,235.967988,35.158587,0.059,0.046,56.0,,3,,0000001010020000,2003.33,3,0.07147,18.962,0.047,17.188,0.007,16.412,0.005,15.99,0.005,15.726,0.011,0.037639
15,44,6.93,+,7,3,13.2,2MASX J15440693+0703134,3567222,31695,0.071,(R1R2P),SAB,(irpl),S0/a,0,0.5,(R1R2P)SAB(irpl)0/a,15 44 6.93 +7 3 13.2,15 44 6.93 +7 3 13.2,236.02887499999997,7.0536666666666665,J154406.92+070313.2,236.028857,7.053669,0.053,0.051,173.0,,3,,0000901010021110,2003.319,3,0.07099,19.156,0.065,17.396,0.007,16.535,0.005,16.114,0.005,15.812,0.01,0.06487
15,44,8.08,+,36,33,24.4,2MASX J15440806+3633240,2082723,96288,0.068,(R),SA_B,"(r,bl)",S0/a,0,0.75,"(R)SA_B(r,bl)0/a",15 44 8.08 +36 33 24.4,15 44 8.08 +36 33 24.4,236.03366666666665,36.556777777777775,J154408.08+363324.3,236.033667,36.556774,0.056,0.054,45.0,,3,,0000000010021010,2003.4038,3,0.06851,18.027,0.025,16.255,0.004,15.422,0.003,15.045,0.003,14.733,0.005,0.013582
15,44,13.86,+,18,48,41.6,MCG +03-40-033,55908,41596,0.051,,SA,(rl),Sa,1,0.0,SA(rl)a pec,15 44 13.86 +18 48 41.6,15 44 13.86 +18 48 41.6,236.05774999999997,18.811555555555557,J154413.85+184841.5,236.057747,18.811551,0.061,0.057,155.0,,3,,0000001010021010,2004.4469,3,0.05093,17.533,0.029,15.722,0.003,14.873,0.003,14.472,0.003,14.207,0.006,0.019608
15,44,14.71,+,22,12,33.1,2MASX J15441469+2212325,3089804,42046,0.041,(R),SAB_a,(l),S0+,-1,0.5,(R)SAB_a(l)0^+^,15 44 14.71 +22 12 33.1,15 44 14.71 +22 12 33.1,236.06129166666662,22.209194444444442,J154414.71+221233.1,236.0613,22.209198,0.05,0.049,167.0,,3,,0000001090020110,2004.4471,3,0.04126,18.053,0.029,16.16,0.003,15.287,0.003,14.877,0.003,14.535,0.006,0.030698
15,44,15.22,+,17,6,34.4,2MASX J15441521+1706345,1524841,45596,0.051,,SA,(r),S0/a,0,0.0,SA(r)0/a,15 44 15.22 +17 6 34.4,15 44 15.22 +17 6 34.4,236.06341666666663,17.109555555555556,J154415.21+170634.3,236.063411,17.109542,0.069,0.068,63.0,,3,,0000001010020010,2004.4524,3,0.05139,18.849,0.047,17.091,0.006,16.273,0.004,15.876,0.004,15.569,0.009,0.052513
15,44,27.21,+,49,40,44.9,2MASX J15442724+4940445,2350150,99559,0.127,(RP),SAB,(l),Sb,3,0.5,(RP)SAB(l)b:,15 44 27.21 +49 40 44.9,15 44 27.21 +49 40 44.9,236.11337499999996,49.679138888888886,J154427.19+494044.8,236.113305,49.67913,0.065,0.056,48.0,,3,,0000001010020110,2001.3752,2,0.12687,19.597,0.078,17.847,0.007,16.843,0.005,16.383,0.005,16.022,0.011,0.16599
15,44,42.35,+,11,29,32.2,CGCG 078-060,55928,78170,0.034,(R2P),SAB_a,(rl),Sb,3,0.5,(R2P)SAB_a(rl)b,15 44 42.35 +11 29 32.2,15 44 42.35 +11 29 32.2,236.17645833333327,11.492277777777778,J154442.35+112932.1,236.176474,11.492269,0.06,0.06,0.0,,3,,0000001010021010,2005.3616,3,0.03399,17.067,0.016,15.195,0.002,14.395,0.002,13.999,0.002,13.697,0.004,0.063885
15,44,46.08,+,5,53,44.0,2MASX J15444606+0553443,3567318,91309,0.107,(R2PL),SA,(l),S0/a,0,0.0,(R2PL)SA(l)0/a,15 44 46.08 +5 53 44.0,15 44 46.08 +5 53 44.0,236.19199999999998,5.895555555555555,J154446.08+055344.0,236.192001,5.895565,0.054,0.046,171.0,,3,,0000000090020210,2003.3218,3,0.10683,20.999,0.19,18.544,0.011,17.198,0.006,16.698,0.006,16.322,0.013,0.034347
15,44,57.05,+,42,19,51.3,2MASX J15445703+4219518,2196777,67645,0.041,(RPL),S_AB,(rs),Sb,3,0.25,(RPL)S_AB(rs)b,15 44 57.05 +42 19 51.3,15 44 57.05 +42 19 51.3,236.2377083333333,42.33091666666667,J154457.04+421951.3,236.237687,42.330916,0.062,0.055,139.0,,3,,0000000010020010,2002.3502,3,0.04111,17.338,0.021,15.997,0.003,15.387,0.003,15.083,0.003,14.814,0.008,0.056525
15,45,20.44,+,47,3,25.5,2MASX J15452045+4703260,2291640,70533,0.074,(R2P),SAB,(l),Sa,1,0.5,(R2P)SAB(l)a,15 45 20.44 +47 3 25.5,15 45 20.44 +47 3 25.5,236.33516666666665,47.05708333333333,J154520.44+470325.6,236.335197,47.057113,0.047,0.045,45.0,,3,,0000000010020110,2002.4373,3,0.07371,18.868,0.041,16.964,0.005,15.977,0.003,15.562,0.004,15.23,0.007,0.130269
15,45,34.85,+,18,23,57.7,SDSS J154534.84+182357.7,1558488,41111,---,(RP),SAB,"(l:,bl)",Sa,1,0.5,"(RP)SAB(l:,bl)a",15 45 34.85 +18 23 57.7,15 45 34.85 +18 23 57.7,236.3952083333333,18.399361111111112,J154534.84+182357.7,236.395189,18.399364,0.061,0.057,155.0,,3,,0000901010021010,2004.4469,3,,19.291,0.09,16.632,0.004,15.751,0.003,15.294,0.003,14.826,0.007,0.066695
15,45,45.32,+,35,39,35.8,MCG +06-35-004,55970,96143,0.054,(R1P),SA_B,(r),Sa,1,0.75,(R1P)SA_B(r)a,15 45 45.32 +35 39 35.8,15 45 45.32 +35 39 35.8,236.4388333333333,35.65994444444444,J154545.31+353935.7,236.4388,35.659931,0.056,0.056,45.0,,3,,0000000010021010,2003.4038,3,,17.7,0.027,15.674,0.003,14.753,0.002,14.31,0.002,13.972,0.004,0.108688
15,45,47.05,+,14,6,13.5,2MASX J15454703+1406130,1449311,67419,0.074,(R1R2P),SAB,(l),Sb,3,0.5,(R1R2P)SAB(l)b,15 45 47.05 +14 6 13.5,15 45 47.05 +14 6 13.5,236.44604166666662,14.10375,J154547.04+140613.5,236.446018,14.103749,0.068,0.065,163.0,,3,,0000001010021210,2005.1949,3,0.07378,18.34,0.024,16.843,0.004,16.089,0.003,15.683,0.004,15.38,0.007,0.082772
15,45,48.66,+,60,33,48.8,2MASX J15454870+6033485,2603853,4955,---,(R1P),S_AB,"(p,rs)",Sb,3,0.25,"(R1P)S_AB(p,rs)b: pec",15 45 48.66 +60 33 48.8,15 45 48.66 +60 33 48.8,236.45274999999995,60.56355555555555,J154548.65+603348.7,236.45274,60.563532,0.035,0.033,45.0,,3,,0000000010021010,2003.4806,2,,17.734,0.032,16.101,0.004,15.329,0.003,14.918,0.004,14.664,0.007,0.086661
15,45,52.16,+,10,28,22.5,2MASX J15455213+1028219,1380016,77715,0.096,(RPL),SA_B,(_rs),Sa,1,0.75,(RPL)SA_B(_rs)a,15 45 52.16 +10 28 22.5,15 45 52.16 +10 28 22.5,236.46733333333333,10.472916666666666,J154552.15+102822.5,236.467311,10.472927,0.056,0.052,76.0,,3,,0000001010020010,2005.3616,3,0.09633,18.566,0.06,16.536,0.005,15.493,0.003,15.022,0.003,14.627,0.007,0.087639
15,45,56.35,+,56,43,20.2,2MASX J15455636+5643199,2545712,13163,0.114,,SA,(r),Sab,2,0.0,SA(r)ab:,15 45 56.35 +56 43 20.2,15 45 56.35 +56 43 20.2,236.48479166666664,56.72227777777778,J154556.34+564320.2,236.484788,56.722297,0.042,0.036,45.0,,3,,0000000010020110,2000.3212,2,0.11471,18.9,0.062,17.116,0.006,16.24,0.005,15.822,0.005,15.583,0.016,0.069423
15,46,23.22,+,24,8,43.4,2MASX J15462321+2408441,1700714,28620,0.087,,SB,(r),S0/a,0,1.0,SB(r)0/a,15 46 23.22 +24 8 43.4,15 46 23.22 +24 8 43.4,236.59675,24.14538888888889,J154623.22+240843.3,236.596773,24.145387,0.057,0.054,156.0,,3,,0000001010021110,2004.2914,2,0.08756,19.042,0.053,17.065,0.005,16.035,0.004,15.573,0.004,15.207,0.008,0.075547
15,46,24.05,+,43,17,15.6,2MASX J15462404+4317157,3493973,69129,0.034,(R2P),SA,(_rs),Sb,3,0.0,(R2P)SA(_rs)b,15 46 24.05 +43 17 15.6,15 46 24.05 +43 17 15.6,236.6002083333333,43.28766666666667,J154624.05+431715.4,236.600228,43.287636,0.048,0.048,45.0,,3,,0000301890021010,2002.3529,3,0.0342,17.662,0.022,16.025,0.003,15.277,0.003,14.89,0.003,14.584,0.005,0.12178
15,46,25.46,+,27,55,1.0,2MASX J15462545+2755010,3853128,2127,0.089,(R2PL),SAB,(l),S0/a,0,0.5,(R2PL)SAB(l)0/a,15 46 25.46 +27 55 1.0,15 46 25.46 +27 55 1.0,236.60608333333332,27.916944444444447,J154625.46+275500.9,236.606096,27.916941,0.048,0.044,149.0,,3,,0000000010020110,2003.475,3,0.0893,19.498,0.057,17.588,0.006,16.674,0.004,16.257,0.005,15.91,0.012,0.042198
15,46,38.94,+,8,19,48.1,2MASX J15463892+0819479,1344635,89593,0.042,(R1P:),S_AB,(rl),S0/a,0,0.25,(R1P:)S_AB(rl)0/a:,15 46 38.94 +8 19 48.1,15 46 38.94 +8 19 48.1,236.66225,8.330027777777778,J154638.93+081948.1,236.662228,8.330038,0.053,0.053,0.0,,3,,0000900010020010,2003.3139,3,0.04194,18.354,0.029,16.622,0.004,15.787,0.003,15.395,0.004,15.128,0.007,0.086154
15,46,54.32,+,44,50,5.9,CGCG 250-011,56021,69670,0.034,(RPL),S,,S0o,-2,1.0,(RPL)SB_a0^o,15 46 54.32 +44 50 5.9,15 46 54.32 +44 50 5.9,236.72633333333332,44.83497222222223,J154654.32+445005.8,236.726343,44.834968,0.049,0.037,47.0,,3,,0000001010021010,2002.3529,3,0.03428,16.947,0.012,15.03,0.002,14.216,0.002,13.82,0.002,13.534,0.003,0.028858
15,47,9.13,+,27,56,40.0,2MASX J15470916+2756401,3853426,28830,0.088,(R2P),SAB_a,(irpl),Sab,2,0.5,(R2P)SAB_a(irpl)ab,15 47 9.13 +27 56 40.0,15 47 9.13 +27 56 40.0,236.78804166666663,27.944444444444446,J154709.12+275640.0,236.788037,27.944452,0.052,0.047,62.0,,3,,0000901010021100,2003.3166,3,0.08798,18.995,0.033,17.61,0.006,16.787,0.005,16.367,0.005,16.06,0.01,0.031042
15,47,46.63,+,56,18,46.7,2MASX J15474669+5618471,2532737,32612,0.039,(RPL),SA,(r),S0/a,0,0.0,(RPL)SA(r)0/a,15 47 46.63 +56 18 46.7,15 47 46.63 +56 18 46.7,236.94429166666666,56.31297222222222,J154746.63+561846.6,236.944323,56.312951,0.046,0.038,41.0,,3,,0000000090021010,2001.2246,2,0.03912,17.621,0.022,16.1,0.003,15.411,0.003,15.065,0.003,14.8,0.007,0.098916
15,47,51.07,+,9,58,28.3,2MASX J15475103+0958286,3853717,99332,0.099,(R),SAB,(l),S0+,-1,0.5,(R)SAB(l)0^+^,15 47 51.07 +9 58 28.3,15 47 51.07 +9 58 28.3,236.96279166666665,9.974527777777778,J154751.06+095828.2,236.96277,9.974526,0.057,0.052,168.0,,3,,0000000010000010,2003.4096,3,0.09928,19.574,0.064,17.548,0.006,16.552,0.004,16.117,0.004,15.768,0.008,0.077125
15,47,55.39,+,3,3,50.9,2MASX J15475536+0303502,1244316,31194,0.095,(R2P),SA,(l),Sb,3,0.0,(R2P)SA(l)b:,15 47 55.39 +3 3 50.9,15 47 55.39 +3 3 50.9,236.98079166666665,3.0641388888888885,J154755.38+030350.9,236.980781,3.064141,0.046,0.046,0.0,,3,,0000001294021148,2001.2141,2,0.09488,19.329,0.068,17.724,0.009,16.737,0.006,16.244,0.006,15.901,0.012,0.03884
15,48,0.7,+,28,1,34.0,2MASX J15480065+2801336,3853770,28834,0.090,(RPL),SAB,,S0/a,0,0.5,(RPL)SAB0/a,15 48 0.7 +28 1 34.0,15 48 0.7 +28 1 34.0,237.00291666666664,28.02611111111111,J154800.70+280134.0,237.002919,28.026116,0.051,0.047,65.0,,3,,0000001034000248,2003.3166,3,0.09046,18.457,0.027,16.809,0.006,15.942,0.005,15.543,0.006,15.224,0.008,0.019093
15,48,2.72,+,25,26,21.6,2MASX J15480275+2526216,3089528,3562,0.033,(R1),S_AB,(l),S0+,-1,0.25,(R1)S_AB(l)0^+^,15 48 2.72 +25 26 21.6,15 48 2.72 +25 26 21.6,237.0113333333333,25.439333333333334,J154802.72+252621.6,237.011352,25.439334,0.054,0.047,149.0,,3,,0000000010020210,2003.4804,3,0.03288,17.817,0.021,16.016,0.003,15.181,0.003,14.768,0.003,14.446,0.005,0.060939
15,48,21.5,+,62,48,15.4,2MASX J15482155+6248156,2643712,82838,---,(RP),SAB,(l),Sb,3,0.5,(RP)SAB(l)b,15 48 21.5 +62 48 15.4,15 48 21.5 +62 48 15.4,237.08958333333334,62.80427777777778,J154821.50+624815.3,237.089593,62.804267,0.029,0.019,132.0,,3,,0000001010021110,2005.4163,3,,19.206,0.062,17.262,0.006,16.27,0.004,15.847,0.004,15.483,0.01,0.041729
15,48,25.63,+,11,19,42.6,2MASX J15482562+1119429,214421,78183,0.072,(RPL),SA,(l),S0/a,0,0.0,(RPL)SA(l)0/a:,15 48 25.63 +11 19 42.6,15 48 25.63 +11 19 42.6,237.10679166666665,11.3285,J154825.62+111942.5,237.106773,11.328486,0.056,0.054,166.0,,3,,0000001010021210,2005.3616,3,0.07183,19.319,0.065,17.143,0.005,16.151,0.004,15.711,0.004,15.32,0.009,0.083313
15,48,36.43,+,8,47,47.2,2MASX J15483644+0847479,3567877,198,0.069,(RP),S_AB,(irpl),Sb,3,0.25,(RP)S_AB(irpl)b,15 48 36.43 +8 47 47.2,15 48 36.43 +8 47 47.2,237.15179166666667,8.796444444444445,J154836.43+084747.2,237.151801,8.796444,0.053,0.043,167.0,,3,,0000000010020010,2003.4722,3,0.06897,18.364,0.03,16.649,0.004,15.877,0.003,15.5,0.003,15.214,0.006,0.033622
15,48,54.85,+,20,16,59.1,2MASX J15485484+2016588,1622589,36929,0.062,(R1P),S_AB,(rl),Sa,1,0.25,(R1P)S_AB(rl)a,15 48 54.85 +20 16 59.1,15 48 54.85 +20 16 59.1,237.22854166666664,20.283083333333334,J154854.84+201659.0,237.228524,20.283081,0.049,0.048,152.0,,3,,0000001010000010,2004.3898,3,0.06173,18.218,0.033,16.326,0.004,15.451,0.003,14.967,0.003,14.666,0.006,0.060319
15,49,11.58,+,21,41,4.9,CGCG 136-086,56117,42050,0.035,(RL),SA_B_a,"(_rs,bl)",Sa,1,0.75,"(RL)SA_B_a(_rs,bl)a",15 49 11.58 +21 41 4.9,15 49 11.58 +21 41 4.9,237.29824999999997,21.684694444444446,J154911.57+214104.9,237.298236,21.684715,0.052,0.046,156.0,,3,,0000001010021010,2004.4471,3,0.03498,17.449,0.025,15.475,0.003,14.646,0.002,14.225,0.002,13.895,0.005,0.087865
15,49,20.76,+,24,18,48.8,2MASX J15492074+2418483,1704491,3115,0.088,(R1R2P),SAB,(l:),Sab,2,0.5,(R1R2P)SAB(l:)ab,15 49 20.76 +24 18 48.8,15 49 20.76 +24 18 48.8,237.33649999999997,24.313555555555556,J154920.76+241848.7,237.33651,24.313546,0.054,0.047,153.0,,3,,0000000090000110,2003.4804,3,0.0879,19.33,0.068,17.549,0.007,16.673,0.005,16.266,0.005,15.912,0.01,0.047558
15,49,38.23,+,14,25,17.4,2MASX J15493820+1425177,3854286,64723,---,(R1PR2P),SAB_a,(l),Sab,2,0.5,(R1PR2P)SAB_a(l)ab,15 49 38.23 +14 25 17.4,15 49 38.23 +14 25 17.4,237.40929166666663,14.4215,J154938.23+142517.3,237.409294,14.421494,0.065,0.064,64.0,,3,,0000001010021010,2005.1896,2,,18.245,0.028,16.555,0.004,15.791,0.003,15.409,0.003,15.094,0.007,0.022925
15,49,46.94,+,12,23,57.6,IC 1141,56141,72197,0.015,(R1R2P),S_AB_a,(r),Sab,2,0.25,(R1R2P)S_AB_a(r)ab,15 49 46.94 +12 23 57.6,15 49 46.94 +12 23 57.6,237.4455833333333,12.399333333333333,J154946.94+122357.5,237.445604,12.399318,0.064,0.059,164.0,,3,,0000001010021010,2005.3536,3,0.01469,15.745,0.006,14.319,0.002,13.62,0.002,13.293,0.002,13.0,0.003,0.091538
15,50,6.39,+,25,3,17.4,CGCG 136-092,56163,3568,0.032,(RP),SB,"(p,_rs,bl)",Sa,1,1.0,"(RP)SB(p,_rs,bl)a",15 50 6.39 +25 3 17.4,15 50 6.39 +25 3 17.4,237.526625,25.054833333333335,J155006.38+250317.3,237.526601,25.054832,0.055,0.047,152.0,,3,,0000900010021110,2003.4804,3,0.03169,17.107,0.025,15.217,0.003,14.381,0.002,13.959,0.002,13.645,0.005,0.078173
15,50,23.15,+,3,59,23.8,2MASX J15502312+0359244,3854551,92764,0.100,(R1P),SA,(rs),Sab,2,0.0,(R1P)SA(rs)ab:,15 50 23.15 +3 59 23.8,15 50 23.15 +3 59 23.8,237.59645833333332,3.9899444444444443,J155023.14+035923.8,237.596449,3.989947,0.053,0.045,83.0,,3,,0000000010021010,2003.3221,3,0.0997,19.308,0.077,17.737,0.008,16.833,0.006,16.322,0.006,15.94,0.013,0.035074
15,50,39.64,+,8,27,56.5,2MASX J15503963+0827562,3854651,98954,0.101,(RP),SA,(l),Sa,1,0.0,(RP)SA(l)a,15 50 39.64 +8 27 56.5,15 50 39.64 +8 27 56.5,237.66516666666666,8.465694444444443,J155039.63+082756.5,237.665141,8.465698,0.047,0.047,0.0,,3,,0000000010021010,2003.4096,3,0.10147,19.002,0.044,17.304,0.005,16.419,0.004,15.979,0.004,15.622,0.007,0.091915
15,50,47.67,+,28,3,5.4,2MASX J15504765+2803052,3494228,93693,0.080,(R2P),SA_B,,Sa,1,0.75,(R2P)SA_Ba,15 50 47.67 +28 3 5.4,15 50 47.67 +28 3 5.4,237.698625,28.0515,J155047.66+280305.4,237.698603,28.051514,0.044,0.041,54.0,,3,,0000000010021010,2003.3248,3,0.08036,18.929,0.044,17.224,0.005,16.391,0.004,15.995,0.004,15.696,0.008,0.086454
15,50,49.89,+,48,4,33.2,2MASX J15504989+4804330,2310015,99482,0.111,(R2P),SB_a,(s),Sb,3,1.0,(R2P)SB_a(s)b,15 50 49.89 +48 4 33.2,15 50 49.89 +48 4 33.2,237.70787499999997,48.07588888888889,J155049.88+480433.1,237.707838,48.075878,0.06,0.047,45.0,,3,,0000001010021110,2001.3752,2,0.11136,19.305,0.058,17.462,0.007,16.521,0.005,16.076,0.005,15.738,0.01,0.097084
15,51,1.37,+,23,0,56.8,CGCG 136-095,56191,27901,0.025,(L),SB,"(rl,bl)",S0+,-1,1.0,"(L)SB(rl,bl)0^+^",15 51 1.37 +23 0 56.8,15 51 1.37 +23 0 56.8,237.7557083333333,23.015777777777778,J155101.37+230056.7,237.755713,23.015762,0.053,0.049,62.0,,3,,0000001010021010,2004.2914,2,0.02491,16.928,0.017,15.021,0.002,14.144,0.002,13.717,0.002,13.403,0.004,0.058954
15,51,6.05,+,34,25,51.9,2MASX J15510599+3425520,2049101,88261,0.031,(RP),SA,,Sc,5,0.0,(RP)SAc: pec,15 51 6.05 +34 25 51.9,15 51 6.05 +34 25 51.9,237.7752083333333,34.43108333333333,J155106.04+342551.9,237.775183,34.431099,0.061,0.053,53.0,,3,,0000000010020010,2003.1935,3,0.03124,17.561,0.029,16.282,0.004,15.855,0.004,15.608,0.005,15.471,0.013,0.094231
15,51,12.87,+,47,15,17.6,UGC 10070,56207,71286,0.020,,SA,(r),Sab,2,0.0,SA(r)ab,15 51 12.87 +47 15 17.6,15 51 12.87 +47 15 17.6,237.80362499999995,47.254888888888885,J155112.86+471517.5,237.803621,47.254885,0.047,0.04,49.0,,3,,0004000810021010,2002.4373,3,,15.279,0.006,13.628,0.002,12.837,0.002,12.442,0.002,12.153,0.002,0.017123
15,51,34.56,+,53,23,42.1,MCG +09-26-022,56226,92619,0.064,(L),SB,(l),S0o,-2,1.0,(L)SB(l)0^o,15 51 34.56 +53 23 42.1,15 51 34.56 +53 23 42.1,237.89399999999998,53.39502777777778,J155134.55+532342.0,237.893989,53.395017,0.04,0.036,45.0,,3,,00000010100A1010,2000.261,2,0.06426,18.102,0.025,16.039,0.003,15.142,0.003,14.893,0.003,14.418,0.004,0.045239
15,51,54.62,+,11,45,40.5,2MASX J15515462+1145408,3855047,71876,0.053,(R1P),SAB,(_rs),Sab,2,0.5,(R1P)SAB(_rs)ab,15 51 54.62 +11 45 40.5,15 51 54.62 +11 45 40.5,237.9775833333333,11.76125,J155154.62+114540.4,237.977589,11.761247,0.058,0.057,0.0,,3,,0000001010020030,2005.3536,3,0.05276,17.869,0.036,16.233,0.005,15.416,0.004,15.096,0.003,14.747,0.008,0.022304
15,52,5.67,+,20,8,42.8,CGCG 107-049,56249,34546,0.036,(R),SA,(rl),S0+,-1,0.0,(R)SA(rl)0^+^,15 52 5.67 +20 8 42.8,15 52 5.67 +20 8 42.8,238.02362499999998,20.145222222222223,J155205.66+200842.8,238.023618,20.145232,0.058,0.045,64.0,,3,,0000001010021010,2004.3676,3,0.03629,17.145,0.016,15.166,0.002,14.278,0.002,13.867,0.002,13.527,0.003,0.042331
15,52,11.99,+,34,2,29.5,2MASX J15521201+3402297,2042930,33917,0.046,(RPL),SA_B_a,"(rs,bl)",S0+,-1,0.75,"(RPL)SA_B_a(rs,bl)0^+^",15 52 11.99 +34 2 29.5,15 52 11.99 +34 2 29.5,238.0499583333333,34.04152777777777,J155211.99+340229.3,238.049981,34.041497,0.059,0.046,54.0,,3,,0000201010021010,2003.33,3,0.04655,17.86,0.024,15.778,0.003,14.843,0.002,14.398,0.003,14.056,0.004,0.130009
15,52,16.6,+,33,56,29.7,2MASX J15521660+3356298,2041376,33918,0.049,(L),SB,(l),S0o,-2,1.0,(L)SB(l)0^o,15 52 16.6 +33 56 29.7,15 52 16.6 +33 56 29.7,238.06916666666663,33.94158333333333,J155216.59+335629.6,238.06915,33.941572,0.059,0.046,54.0,,3,,0000901010020010,2003.33,3,0.04902,17.676,0.018,15.83,0.003,14.988,0.002,14.6,0.003,14.295,0.004,0.06454
15,52,16.92,+,34,21,16.8,2MASX J15521691+3421168,3855201,34102,0.086,(RP),SA,(s),Sb,3,0.0,(RP)SA(s)b:,15 52 16.92 +34 21 16.8,15 52 16.92 +34 21 16.8,238.07049999999998,34.35466666666667,J155216.92+342116.8,238.070502,34.354683,0.059,0.052,53.0,,3,,0000001010060010,2003.33,3,0.08564,18.062,0.036,16.831,0.005,16.204,0.004,15.755,0.005,15.358,0.01,0.059261
15,52,25.33,+,5,22,38.6,2MASX J15522536+0522385,1282479,90979,0.097,(RP),SAB,(l),Sb,3,0.5,(RP)SAB(l)b,15 52 25.33 +5 22 38.6,15 52 25.33 +5 22 38.6,238.10554166666665,5.3773888888888886,J155225.33+052238.6,238.105543,5.377391,0.041,0.04,169.0,,3,,0000000010020010,2003.3218,3,0.09766,19.297,0.063,17.322,0.006,16.346,0.004,15.887,0.004,15.491,0.008,0.008729
15,52,33.1,+,27,40,32.0,2MASX J15523312+2740316,1814933,2493,---,(RP),SA,(rl),Sb,3,0.0,(RP)SA(rl)b pec,15 52 33.1 +27 40 32.0,15 52 33.1 +27 40 32.0,238.13791666666665,27.675555555555558,J155233.09+274031.9,238.137885,27.675554,0.057,0.049,150.0,,3,,0000000010021110,2003.475,3,,18.653,0.043,17.008,0.006,16.233,0.004,15.839,0.005,15.517,0.012,0.100807
15,52,35.92,+,3,37,59.0,2MASX J15523589+0337585,1255902,21332,0.066,,SB,(rs),Sb,3,1.0,SB(rs)b,15 52 35.92 +3 37 59.0,15 52 35.92 +3 37 59.0,238.14966666666663,3.6330555555555555,J155235.91+033758.9,238.149661,3.633045,0.046,0.039,177.0,,3,,0000000010021110,2000.3571,3,0.0657,19.118,0.144,16.65,0.007,15.574,0.005,15.039,0.005,14.616,0.01,0.043135
